456,42801,4064,Comisión de Seguridad y Justicia
457,42798,4061,Comisión de Puntos Constitucionales y Electorales
458,42760,4040,Comisión de Hacienda y Presupuestos
459,42749,4035,Comisión de Estudios Legislativos y Reglamentos
460,42749,4035,Comisión de Seguridad y Justicia
461,42748,4034,Comisión de Hacienda y Presupuestos
462,42697,4030,Comisión de Hacienda y Presupuestos
463,42729,4025,"Comisión de Educación, Cultura y Deporte"
464,42686,3995,Comisión de Hacienda y Presupuestos
465,42667,3993,Comisión de Estudios Legislativos y Reglamentos
466,42209,3695,Comisión de Estudios Legislativos y Reglamentos
467,42209,3695,"Comisión de Higiene, Salud Pública y Prevención de las Adicciones"
468,42209,3695,"Comisión de Asistencia Social, Familia y Niñez"
469,42200,3686,Comisión de Estudios Legislativos y Reglamentos
470,42200,3686,"Comisión de Asistencia Social, Familia y Niñez"
471,42084,3592,Comisión de Estudios Legislativos y Reglamentos
472,42084,3592,"Comisión de Asistencia Social, Familia y Niñez"
473,42079,3587,Comisión de Estudios Legislativos y Reglamentos
474,42079,3587,Comisión de Estudios Legislativos y Reglamentos
475,42079,3587,"Comisión de Competitividad, Desarrollo Económico, Innovación y Trabajo"
476,42079,3587,"Comisión de Competitividad, Desarrollo Económico, Innovación y Trabajo"
477,42079,3587,"Comisión de Participación Ciudadana, Transparencia y Etica en el Servicio Público"
478,42079,3587,"Comisión de Participación Ciudadana, Transparencia y Etica en el Servicio Público"
479,41997,3520,Comisión de Hacienda y Presupuestos
480,41996,3519,Comisión de Hacienda y Presupuestos
481,41673,3282,Comisión de Derechos Humanos y Pueblos Originarios
482,41672,3281,Comisión de Derechos Humanos y Pueblos Originarios
483,41671,3280,Comisión de Derechos Humanos y Pueblos Originarios
484,40141,2057,Comisión de Estudios Legislativos y Reglamentos
485,40141,2057,"Comisión de Participación Ciudadana, Transparencia y Etica en el Servicio Público"
486,38599,1626,Comisión de Estudios Legislativos y Reglamentos
487,38599,1626,"Comisión de Participación Ciudadana, Transparencia y Etica en el Servicio Público"
488,37318,667,"Comisión de Participación Ciudadana, Transparencia y Etica en el Servicio Público"
489,37318,667,Comisión de Puntos Constitucionales y Electorales
490,35525,49,Comisión de Derechos Humanos y Pueblos Originarios
